"","project","organization","location","recording_date","recording_time","status","latitude","longitude","buffer_radius_m","species_code","scientific_name","species_english_name","species_class","method","rain","wind","noise","industry_noise","audio_quality","species_individual_name","transcriber","abundance","confidence","Vocalization","Interval","daily_weather_station_nm","daily_weather_station_elevation","daily_weather_station_distance","daily_min_temp","daily_max_temp","daily_mean_temp","daily_total_rain_mm","daily_total_snow_cm","daily_precipitation_mm","daily_snow_on_ground_cm","hourly_weather_station_nm","hourly_weather_station_elevation","hourly_weather_station_distance","hourly_temp","hourly_dew_point","hourly_rel_humidity","hourly_precipitation_mm","hourly_wind_direction","hourly_wind_speed","hourly_visibility_km","hourly_station_pressure","hourly_humidex","hourly_wind_chill","hourly_weather_attributes","comment","species_comment","original_file_name","island_id","...1","area","log10_area_1","d_mainland","log10_dist_1","buffer_1k","buffer_5k","time_since_fire","basal_area_total","basal_area_living","basal_area_dead","total_cwd_volume","cwd_dc1","cwd_dc2","cwd_dc3","cwd_dc4","cwd_dc5","sci","trophic_level","trophic_niche","foraging_niche"
"1967","SK Pyrodiversity","ECCC","13-UEB22-BS",2020-06-12,04:07:00,"Transcribed",55.27949,-104.68333,NA,"COLO","Gavia immer","Common Loon","AVES","3m 1SPR",0,0,0,0,"None",2,"Robert Wapple","1","Confident","Call","1-2 min","LA RONGE A","379.20m","40km",5.8,19.4,12.6,0,0,0,NA,"LA RONGE RCS","378.60m","40km",6,3.2,82,0,15,12,NA,98.24,NA,NA,NA,NA,NA,"13-UEB22-BS_20200612_040700.wav","BS",3,350.4,2.545801757,273.7,2.438858659,0.844489,0.514373,67,1.074252056,0.831459783,0.242792273,0.377534143,0.278041631,0.059545747,0.02703097,0.008823006,0.004092788,"gavia_immer","Carnivore","Aquatic predator","Aquatic dive"
"1968","SK Pyrodiversity","ECCC","13-UEB22-BS",2020-06-12,04:07:00,"Transcribed",55.27949,-104.68333,NA,"CORA","Corvus corax","Common Raven","AVES","3m 1SPR",0,0,0,0,"None",1,"Robert Wapple","1","Confident","Call","1-2 min","LA RONGE A","379.20m","40km",5.8,19.4,12.6,0,0,0,NA,"LA RONGE RCS","378.60m","40km",6,3.2,82,0,15,12,NA,98.24,NA,NA,NA,NA,NA,"13-UEB22-BS_20200612_040700.wav","BS",3,350.4,2.545801757,273.7,2.438858659,0.844489,0.514373,67,1.074252056,0.831459783,0.242792273,0.377534143,0.278041631,0.059545747,0.02703097,0.008823006,0.004092788,"corvus_corax","Omnivore","Omnivore",NA
"1969","SK Pyrodiversity","ECCC","13-UEB22-BS",2020-06-12,04:07:00,"Transcribed",55.27949,-104.68333,NA,"RCKI","Regulus calendula","Ruby-crowned Kinglet","AVES","3m 1SPR",0,0,0,0,"None",1,"Robert Wapple","1","Confident","Song","1-2 min","LA RONGE A","379.20m","40km",5.8,19.4,12.6,0,0,0,NA,"LA RONGE RCS","378.60m","40km",6,3.2,82,0,15,12,NA,98.24,NA,NA,NA,NA,NA,"13-UEB22-BS_20200612_040700.wav","BS",3,350.4,2.545801757,273.7,2.438858659,0.844489,0.514373,67,1.074252056,0.831459783,0.242792273,0.377534143,0.278041631,0.059545747,0.02703097,0.008823006,0.004092788,"regulus_calendula","Carnivore","Invertivore","Invertivore glean arboreal"
"1970","SK Pyrodiversity","ECCC","13-UEB22-BS",2020-06-12,04:07:00,"Transcribed",55.27949,-104.68333,NA,"UNKN",NA,"Unknown","UNKNOWN","3m 1SPR",0,0,0,0,"None",1,"Robert Wapple","1","To Be Checked","Call","0-1 min","LA RONGE A","379.20m","40km",5.8,19.4,12.6,0,0,0,NA,"LA RONGE RCS","378.60m","40km",6,3.2,82,0,15,12,NA,98.24,NA,NA,NA,NA,NA,"13-UEB22-BS_20200612_040700.wav","BS",3,350.4,2.545801757,273.7,2.438858659,0.844489,0.514373,67,1.074252056,0.831459783,0.242792273,0.377534143,0.278041631,0.059545747,0.02703097,0.008823006,0.004092788,NA,NA,NA,NA
"1971","SK Pyrodiversity","ECCC","13-UEB22-BS",2020-06-12,04:07:00,"Transcribed",55.27949,-104.68333,NA,"UNWO",NA,"Unknown Woodpecker","UNKNOWN","3m 1SPR",0,0,0,0,"None",1,"Robert Wapple","1","Confident","Non-vocal","1-2 min","LA RONGE A","379.20m","40km",5.8,19.4,12.6,0,0,0,NA,"LA RONGE RCS","378.60m","40km",6,3.2,82,0,15,12,NA,98.24,NA,NA,NA,NA,NA,"13-UEB22-BS_20200612_040700.wav","BS",3,350.4,2.545801757,273.7,2.438858659,0.844489,0.514373,67,1.074252056,0.831459783,0.242792273,0.377534143,0.278041631,0.059545747,0.02703097,0.008823006,0.004092788,NA,NA,NA,NA
"1972","SK Pyrodiversity","ECCC","13-UEB22-BS",2020-06-12,04:07:00,"Transcribed",55.27949,-104.68333,NA,"WIWR","Troglodytes hiemalis","Winter Wren","AVES","3m 1SPR",0,0,0,0,"None",1,"Robert Wapple","1","Confident","Song","0-1 min","LA RONGE A","379.20m","40km",5.8,19.4,12.6,0,0,0,NA,"LA RONGE RCS","378.60m","40km",6,3.2,82,0,15,12,NA,98.24,NA,NA,NA,NA,NA,"13-UEB22-BS_20200612_040700.wav","BS",3,350.4,2.545801757,273.7,2.438858659,0.844489,0.514373,67,1.074252056,0.831459783,0.242792273,0.377534143,0.278041631,0.059545747,0.02703097,0.008823006,0.004092788,"troglodytes_hiemalis",NA,NA,NA
"1973","SK Pyrodiversity","ECCC","13-UEB22-BS",2020-06-12,04:07:00,"Transcribed",55.27949,-104.68333,NA,"WTSP","Zonotrichia albicollis","White-throated Sparrow","AVES","3m 1SPR",0,0,0,0,"None",1,"Robert Wapple","1","Confident","Song","1-2 min","LA RONGE A","379.20m","40km",5.8,19.4,12.6,0,0,0,NA,"LA RONGE RCS","378.60m","40km",6,3.2,82,0,15,12,NA,98.24,NA,NA,NA,NA,NA,"13-UEB22-BS_20200612_040700.wav","BS",3,350.4,2.545801757,273.7,2.438858659,0.844489,0.514373,67,1.074252056,0.831459783,0.242792273,0.377534143,0.278041631,0.059545747,0.02703097,0.008823006,0.004092788,"zonotrichia_albicollis","Herbivore","Omnivore",NA
"1974","SK Pyrodiversity","ECCC","13-UEB22-BS",2020-06-12,04:07:00,"Transcribed",55.27949,-104.68333,NA,"YRWA","Setophaga coronata","Yellow-rumped Warbler","AVES","3m 1SPR",0,0,0,0,"None",1,"Robert Wapple","1","Confident","Song","0-1 min","LA RONGE A","379.20m","40km",5.8,19.4,12.6,0,0,0,NA,"LA RONGE RCS","378.60m","40km",6,3.2,82,0,15,12,NA,98.24,NA,NA,NA,NA,NA,"13-UEB22-BS_20200612_040700.wav","BS",3,350.4,2.545801757,273.7,2.438858659,0.844489,0.514373,67,1.074252056,0.831459783,0.242792273,0.377534143,0.278041631,0.059545747,0.02703097,0.008823006,0.004092788,"setophaga_coronata",NA,NA,NA
"1975","SK Pyrodiversity","ECCC","13-UEB22-BS",2020-06-12,04:07:00,"Transcribed",55.27949,-104.68333,NA,"YRWA","Setophaga coronata","Yellow-rumped Warbler","AVES","3m 1SPR",0,0,0,0,"None",2,"Robert Wapple","1","Confident","Song","0-1 min","LA RONGE A","379.20m","40km",5.8,19.4,12.6,0,0,0,NA,"LA RONGE RCS","378.60m","40km",6,3.2,82,0,15,12,NA,98.24,NA,NA,NA,NA,NA,"13-UEB22-BS_20200612_040700.wav","BS",3,350.4,2.545801757,273.7,2.438858659,0.844489,0.514373,67,1.074252056,0.831459783,0.242792273,0.377534143,0.278041631,0.059545747,0.02703097,0.008823006,0.004092788,"setophaga_coronata",NA,NA,NA
"1976","SK Pyrodiversity","ECCC","13-UEB12-KA",2020-06-12,05:48:00,"Transcribed",55.25056,-104.77444,NA,"CHSP","Spizella passerina","Chipping Sparrow","AVES","3m 1SPR",0,0,1,0,"None",1,"Chris Chutter","1","Confident","Song","0-1 min","LA RONGE A","379.20m","33km",5.8,19.4,12.6,0,0,0,NA,"LA RONGE RCS","378.60m","33km",6.5,3.2,79,0,17,13,NA,98.29,NA,NA,NA,"Water noise in the background",NA,"13-UEB12-KA_20200612_054800.wav","KA",20,3.9,0.69019608,2100.4,3.322508728,0.970665,0.769091,122,1.576136008,1.435913833,0.140222174,1.321179747,0.496964144,0.247670049,0.143047316,0.393563255,0.039934983,"spizella_passerina","Omnivore","Omnivore",NA
"1977","SK Pyrodiversity","ECCC","13-UEB12-KA",2020-06-12,05:48:00,"Transcribed",55.25056,-104.77444,NA,"CHSP","Spizella passerina","Chipping Sparrow","AVES","3m 1SPR",0,0,1,0,"None",2,"Chris Chutter","1","Confident","Song","0-1 min","LA RONGE A","379.20m","33km",5.8,19.4,12.6,0,0,0,NA,"LA RONGE RCS","378.60m","33km",6.5,3.2,79,0,17,13,NA,98.29,NA,NA,NA,"Water noise in the background",NA,"13-UEB12-KA_20200612_054800.wav","KA",20,3.9,0.69019608,2100.4,3.322508728,0.970665,0.769091,122,1.576136008,1.435913833,0.140222174,1.321179747,0.496964144,0.247670049,0.143047316,0.393563255,0.039934983,"spizella_passerina","Omnivore","Omnivore",NA
"1978","SK Pyrodiversity","ECCC","13-UEB12-KA",2020-06-12,05:48:00,"Transcribed",55.25056,-104.77444,NA,"LIBA",NA,"Light Background Noise","ABIOTIC","3m 1SPR",0,0,1,0,"None",1,"Chris Chutter","1","Confident","Non-vocal","0-1 min","LA RONGE A","379.20m","33km",5.8,19.4,12.6,0,0,0,NA,"LA RONGE RCS","378.60m","33km",6.5,3.2,79,0,17,13,NA,98.29,NA,NA,NA,"Water noise in the background","Water","13-UEB12-KA_20200612_054800.wav","KA",20,3.9,0.69019608,2100.4,3.322508728,0.970665,0.769091,122,1.576136008,1.435913833,0.140222174,1.321179747,0.496964144,0.247670049,0.143047316,0.393563255,0.039934983,NA,NA,NA,NA
"1979","SK Pyrodiversity","ECCC","13-UEB12-KA",2020-06-12,05:48:00,"Transcribed",55.25056,-104.77444,NA,"MYWA","Setophaga coronata coronata","Myrtle Warbler","AVES","3m 1SPR",0,0,1,0,"None",1,"Chris Chutter","1","Confident","Song","0-1 min","LA RONGE A","379.20m","33km",5.8,19.4,12.6,0,0,0,NA,"LA RONGE RCS","378.60m","33km",6.5,3.2,79,0,17,13,NA,98.29,NA,NA,NA,"Water noise in the background",NA,"13-UEB12-KA_20200612_054800.wav","KA",20,3.9,0.69019608,2100.4,3.322508728,0.970665,0.769091,122,1.576136008,1.435913833,0.140222174,1.321179747,0.496964144,0.247670049,0.143047316,0.393563255,0.039934983,"setophaga_coronata coronata",NA,NA,NA
"1980","SK Pyrodiversity","ECCC","13-UEB12-KA",2020-06-12,05:48:00,"Transcribed",55.25056,-104.77444,NA,"MYWA","Setophaga coronata coronata","Myrtle Warbler","AVES","3m 1SPR",0,0,1,0,"None",2,"Chris Chutter","1","Confident","Song","0-1 min","LA RONGE A","379.20m","33km",5.8,19.4,12.6,0,0,0,NA,"LA RONGE RCS","378.60m","33km",6.5,3.2,79,0,17,13,NA,98.29,NA,NA,NA,"Water noise in the background",NA,"13-UEB12-KA_20200612_054800.wav","KA",20,3.9,0.69019608,2100.4,3.322508728,0.970665,0.769091,122,1.576136008,1.435913833,0.140222174,1.321179747,0.496964144,0.247670049,0.143047316,0.393563255,0.039934983,"setophaga_coronata coronata",NA,NA,NA
"1981","SK Pyrodiversity","ECCC","13-UEB12-KA",2020-06-12,05:48:00,"Transcribed",55.25056,-104.77444,NA,"MYWA","Setophaga coronata coronata","Myrtle Warbler","AVES","3m 1SPR",0,0,1,0,"None",3,"Chris Chutter","1","Confident","Song","0-1 min","LA RONGE A","379.20m","33km",5.8,19.4,12.6,0,0,0,NA,"LA RONGE RCS","378.60m","33km",6.5,3.2,79,0,17,13,NA,98.29,NA,NA,NA,"Water noise in the background",NA,"13-UEB12-KA_20200612_054800.wav","KA",20,3.9,0.69019608,2100.4,3.322508728,0.970665,0.769091,122,1.576136008,1.435913833,0.140222174,1.321179747,0.496964144,0.247670049,0.143047316,0.393563255,0.039934983,"setophaga_coronata coronata",NA,NA,NA
"1982","SK Pyrodiversity","ECCC","13-UEB12-KA",2020-06-12,05:48:00,"Transcribed",55.25056,-104.77444,NA,"MYWA","Setophaga coronata coronata","Myrtle Warbler","AVES","3m 1SPR",0,0,1,0,"None",4,"Chris Chutter","1","Confident","Song","0-1 min","LA RONGE A","379.20m","33km",5.8,19.4,12.6,0,0,0,NA,"LA RONGE RCS","378.60m","33km",6.5,3.2,79,0,17,13,NA,98.29,NA,NA,NA,"Water noise in the background",NA,"13-UEB12-KA_20200612_054800.wav","KA",20,3.9,0.69019608,2100.4,3.322508728,0.970665,0.769091,122,1.576136008,1.435913833,0.140222174,1.321179747,0.496964144,0.247670049,0.143047316,0.393563255,0.039934983,"setophaga_coronata coronata",NA,NA,NA
"1983","SK Pyrodiversity","ECCC","13-UEB12-KA",2020-06-12,05:48:00,"Transcribed",55.25056,-104.77444,NA,"SOSP","Melospiza melodia","Song Sparrow","AVES","3m 1SPR",0,0,1,0,"None",1,"Chris Chutter","1","Confident","Song","0-1 min","LA RONGE A","379.20m","33km",5.8,19.4,12.6,0,0,0,NA,"LA RONGE RCS","378.60m","33km",6.5,3.2,79,0,17,13,NA,98.29,NA,NA,NA,"Water noise in the background",NA,"13-UEB12-KA_20200612_054800.wav","KA",20,3.9,0.69019608,2100.4,3.322508728,0.970665,0.769091,122,1.576136008,1.435913833,0.140222174,1.321179747,0.496964144,0.247670049,0.143047316,0.393563255,0.039934983,"melospiza_melodia","Omnivore","Omnivore",NA
"1984","SK Pyrodiversity","ECCC","13-UEB12-KA",2020-06-12,05:48:00,"Transcribed",55.25056,-104.77444,NA,"SWTH","Catharus ustulatus","Swainson's Thrush","AVES","3m 1SPR",0,0,1,0,"None",1,"Chris Chutter","1","Confident","Song","0-1 min","LA RONGE A","379.20m","33km",5.8,19.4,12.6,0,0,0,NA,"LA RONGE RCS","378.60m","33km",6.5,3.2,79,0,17,13,NA,98.29,NA,NA,NA,"Water noise in the background",NA,"13-UEB12-KA_20200612_054800.wav","KA",20,3.9,0.69019608,2100.4,3.322508728,0.970665,0.769091,122,1.576136008,1.435913833,0.140222174,1.321179747,0.496964144,0.247670049,0.143047316,0.393563255,0.039934983,"catharus_ustulatus","Omnivore","Invertivore","Generalist"
"1985","SK Pyrodiversity","ECCC","13-UEB12-KA",2020-06-12,05:48:00,"Transcribed",55.25056,-104.77444,NA,"WTSP","Zonotrichia albicollis","White-throated Sparrow","AVES","3m 1SPR",0,0,1,0,"None",1,"Chris Chutter","1","Confident","Song","2-3 min","LA RONGE A","379.20m","33km",5.8,19.4,12.6,0,0,0,NA,"LA RONGE RCS","378.60m","33km",6.5,3.2,79,0,17,13,NA,98.29,NA,NA,NA,"Water noise in the background",NA,"13-UEB12-KA_20200612_054800.wav","KA",20,3.9,0.69019608,2100.4,3.322508728,0.970665,0.769091,122,1.576136008,1.435913833,0.140222174,1.321179747,0.496964144,0.247670049,0.143047316,0.393563255,0.039934983,"zonotrichia_albicollis","Herbivore","Omnivore",NA
"1986","SK Pyrodiversity","ECCC","13-UDB91-NW",2020-06-13,07:29:00,"Transcribed",55.17829,-105.07445,NA,"RBNU","Sitta canadensis","Red-breasted Nuthatch","AVES","3m 1SPR",0,0,0,0,"None",1,"Avery Bartels","1","Confident","Call","1-2 min","LA RONGE A","379.20m","13km",11.7,25.1,18.4,3.2,0,3.2,NA,"LA RONGE RCS","378.60m","13km",13.9,7.2,64,0,14,20,NA,97.02,NA,NA,NA,NA,"barely audible","13-UDB91-NW_20200613_072900.wav","NW",29,53.9,1.739572344,1717.5,3.235149536,0.975678,0.839412,120,0.627409721,0.567527684,0.059882038,8.369456905,4.977384284,1.536292215,0.522729837,0.907000654,0.426049915,"sitta_canadensis","Omnivore","Omnivore",NA
"1987","SK Pyrodiversity","ECCC","13-UDB91-NW",2020-06-13,07:29:00,"Transcribed",55.17829,-105.07445,NA,"SWTH","Catharus ustulatus","Swainson's Thrush","AVES","3m 1SPR",0,0,0,0,"None",1,"Avery Bartels","1","Confident","Call","2-3 min","LA RONGE A","379.20m","13km",11.7,25.1,18.4,3.2,0,3.2,NA,"LA RONGE RCS","378.60m","13km",13.9,7.2,64,0,14,20,NA,97.02,NA,NA,NA,NA,NA,"13-UDB91-NW_20200613_072900.wav","NW",29,53.9,1.739572344,1717.5,3.235149536,0.975678,0.839412,120,0.627409721,0.567527684,0.059882038,8.369456905,4.977384284,1.536292215,0.522729837,0.907000654,0.426049915,"catharus_ustulatus","Omnivore","Invertivore","Generalist"
"1988","SK Pyrodiversity","ECCC","13-UDB91-NW",2020-06-13,07:29:00,"Transcribed",55.17829,-105.07445,NA,"SWTH","Catharus ustulatus","Swainson's Thrush","AVES","3m 1SPR",0,0,0,0,"None",2,"Avery Bartels","1","Confident","Call","2-3 min","LA RONGE A","379.20m","13km",11.7,25.1,18.4,3.2,0,3.2,NA,"LA RONGE RCS","378.60m","13km",13.9,7.2,64,0,14,20,NA,97.02,NA,NA,NA,NA,NA,"13-UDB91-NW_20200613_072900.wav","NW",29,53.9,1.739572344,1717.5,3.235149536,0.975678,0.839412,120,0.627409721,0.567527684,0.059882038,8.369456905,4.977384284,1.536292215,0.522729837,0.907000654,0.426049915,"catharus_ustulatus","Omnivore","Invertivore","Generalist"
"1989","SK Pyrodiversity","ECCC","13-UDB91-NW",2020-06-13,07:29:00,"Transcribed",55.17829,-105.07445,NA,"WIWR","Troglodytes hiemalis","Winter Wren","AVES","3m 1SPR",0,0,0,0,"None",1,"Avery Bartels","1","Confident","Song","2-3 min","LA RONGE A","379.20m","13km",11.7,25.1,18.4,3.2,0,3.2,NA,"LA RONGE RCS","378.60m","13km",13.9,7.2,64,0,14,20,NA,97.02,NA,NA,NA,NA,NA,"13-UDB91-NW_20200613_072900.wav","NW",29,53.9,1.739572344,1717.5,3.235149536,0.975678,0.839412,120,0.627409721,0.567527684,0.059882038,8.369456905,4.977384284,1.536292215,0.522729837,0.907000654,0.426049915,"troglodytes_hiemalis",NA,NA,NA
"1990","SK Pyrodiversity","ECCC","13-UDB91-NW",2020-06-13,07:29:00,"Transcribed",55.17829,-105.07445,NA,"WIWR","Troglodytes hiemalis","Winter Wren","AVES","3m 1SPR",0,0,0,0,"None",2,"Avery Bartels","1","Confident","Song","2-3 min","LA RONGE A","379.20m","13km",11.7,25.1,18.4,3.2,0,3.2,NA,"LA RONGE RCS","378.60m","13km",13.9,7.2,64,0,14,20,NA,97.02,NA,NA,NA,NA,NA,"13-UDB91-NW_20200613_072900.wav","NW",29,53.9,1.739572344,1717.5,3.235149536,0.975678,0.839412,120,0.627409721,0.567527684,0.059882038,8.369456905,4.977384284,1.536292215,0.522729837,0.907000654,0.426049915,"troglodytes_hiemalis",NA,NA,NA
"1991","SK Pyrodiversity","ECCC","13-UDB91-NW",2020-06-13,07:29:00,"Transcribed",55.17829,-105.07445,NA,"WTSP","Zonotrichia albicollis","White-throated Sparrow","AVES","3m 1SPR",0,0,0,0,"None",1,"Avery Bartels","1","Confident","Song","1-2 min","LA RONGE A","379.20m","13km",11.7,25.1,18.4,3.2,0,3.2,NA,"LA RONGE RCS","378.60m","13km",13.9,7.2,64,0,14,20,NA,97.02,NA,NA,NA,NA,NA,"13-UDB91-NW_20200613_072900.wav","NW",29,53.9,1.739572344,1717.5,3.235149536,0.975678,0.839412,120,0.627409721,0.567527684,0.059882038,8.369456905,4.977384284,1.536292215,0.522729837,0.907000654,0.426049915,"zonotrichia_albicollis","Herbivore","Omnivore",NA
"1992","SK Pyrodiversity","ECCC","13-UEB01-EL",2020-06-15,04:08:00,"Transcribed",55.20326,-104.93073,NA,"MYWA","Setophaga coronata coronata","Myrtle Warbler","AVES","3m 1SPR",0,1,1,0,"None",1,"Avery Bartels","1","Confident","Song","0-1 min","LA RONGE A","379.20m","22km",12.3,22.4,17.4,1.9,0,1.9,NA,"LA RONGE RCS","378.60m","22km",12.7,10.7,88,0,16,12,NA,95.95,NA,NA,NA,NA,NA,"13-UEB01-EL_20200615_040800.wav","EL",13,10,1.041392685,6936.8,3.841221776,0.799719,0.803964,102,1.057927517,0.971593207,0.08633431,3.256595836,2.330384736,0.464605582,0.312319077,0.030457191,0.11882925,"setophaga_coronata coronata",NA,NA,NA
"1993","SK Pyrodiversity","ECCC","13-UEB01-EL",2020-06-15,04:08:00,"Transcribed",55.20326,-104.93073,NA,"SWTH","Catharus ustulatus","Swainson's Thrush","AVES","3m 1SPR",0,1,1,0,"None",1,"Avery Bartels","1","Confident","Song","0-1 min","LA RONGE A","379.20m","22km",12.3,22.4,17.4,1.9,0,1.9,NA,"LA RONGE RCS","378.60m","22km",12.7,10.7,88,0,16,12,NA,95.95,NA,NA,NA,NA,"barely audible","13-UEB01-EL_20200615_040800.wav","EL",13,10,1.041392685,6936.8,3.841221776,0.799719,0.803964,102,1.057927517,0.971593207,0.08633431,3.256595836,2.330384736,0.464605582,0.312319077,0.030457191,0.11882925,"catharus_ustulatus","Omnivore","Invertivore","Generalist"
"1994","SK Pyrodiversity","ECCC","13-UEB01-EL",2020-06-15,04:08:00,"Transcribed",55.20326,-104.93073,NA,"SWTH","Catharus ustulatus","Swainson's Thrush","AVES","3m 1SPR",0,1,1,0,"None",2,"Avery Bartels","1","Confident","Song","0-1 min","LA RONGE A","379.20m","22km",12.3,22.4,17.4,1.9,0,1.9,NA,"LA RONGE RCS","378.60m","22km",12.7,10.7,88,0,16,12,NA,95.95,NA,NA,NA,NA,"barely audible, even quieter than SWTH1","13-UEB01-EL_20200615_040800.wav","EL",13,10,1.041392685,6936.8,3.841221776,0.799719,0.803964,102,1.057927517,0.971593207,0.08633431,3.256595836,2.330384736,0.464605582,0.312319077,0.030457191,0.11882925,"catharus_ustulatus","Omnivore","Invertivore","Generalist"
"1995","SK Pyrodiversity","ECCC","13-UEB01-EL",2020-06-15,04:08:00,"Transcribed",55.20326,-104.93073,NA,"UNTR",NA,"Unknown Trill","UNKNOWN","3m 1SPR",0,1,1,0,"None",1,"Avery Bartels","1","Unknown far","Song","0-1 min","LA RONGE A","379.20m","22km",12.3,22.4,17.4,1.9,0,1.9,NA,"LA RONGE RCS","378.60m","22km",12.7,10.7,88,0,16,12,NA,95.95,NA,NA,NA,NA,NA,"13-UEB01-EL_20200615_040800.wav","EL",13,10,1.041392685,6936.8,3.841221776,0.799719,0.803964,102,1.057927517,0.971593207,0.08633431,3.256595836,2.330384736,0.464605582,0.312319077,0.030457191,0.11882925,NA,NA,NA,NA
"1996","SK Pyrodiversity","ECCC","13-UEB01-SG",2020-06-15,04:58:00,"Transcribed",55.19633,-104.92125,NA,"HERG","Larus argentatus","Herring Gull","AVES","3m 1SPR",0,0,0,0,"None",1,"Robert Wapple","1","Confident","Call","0-1 min","LA RONGE A","379.20m","23km",12.3,22.4,17.4,1.9,0,1.9,NA,"LA RONGE RCS","378.60m","23km",12.7,10.7,88,0,16,12,NA,95.95,NA,NA,NA,NA,NA,"13-UEB01-SG_20200615_045800.wav","SG",35,47.7,1.687528961,7900,3.897682062,0.938046,0.82068,231,0.725170816,0.660987142,0.064183673,4.441268828,1.332928833,1.459379036,1.275914659,0.323758559,0.04928774,"larus_argentatus","Carnivore","Aquatic predator","Generalist"
"1997","SK Pyrodiversity","ECCC","13-UEB01-SG",2020-06-15,04:58:00,"Transcribed",55.19633,-104.92125,NA,"HERG","Larus argentatus","Herring Gull","AVES","3m 1SPR",0,0,0,0,"None",2,"Robert Wapple","1","Confident","Call","2-3 min","LA RONGE A","379.20m","23km",12.3,22.4,17.4,1.9,0,1.9,NA,"LA RONGE RCS","378.60m","23km",12.7,10.7,88,0,16,12,NA,95.95,NA,NA,NA,NA,NA,"13-UEB01-SG_20200615_045800.wav","SG",35,47.7,1.687528961,7900,3.897682062,0.938046,0.82068,231,0.725170816,0.660987142,0.064183673,4.441268828,1.332928833,1.459379036,1.275914659,0.323758559,0.04928774,"larus_argentatus","Carnivore","Aquatic predator","Generalist"
"1998","SK Pyrodiversity","ECCC","13-UEB01-SG",2020-06-15,04:58:00,"Transcribed",55.19633,-104.92125,NA,"MAWA","Setophaga magnolia","Magnolia Warbler","AVES","3m 1SPR",0,0,0,0,"None",1,"Robert Wapple","1","Confident","Song","0-1 min","LA RONGE A","379.20m","23km",12.3,22.4,17.4,1.9,0,1.9,NA,"LA RONGE RCS","378.60m","23km",12.7,10.7,88,0,16,12,NA,95.95,NA,NA,NA,NA,NA,"13-UEB01-SG_20200615_045800.wav","SG",35,47.7,1.687528961,7900,3.897682062,0.938046,0.82068,231,0.725170816,0.660987142,0.064183673,4.441268828,1.332928833,1.459379036,1.275914659,0.323758559,0.04928774,"setophaga_magnolia",NA,NA,NA
"1999","SK Pyrodiversity","ECCC","13-UEB01-SG",2020-06-15,04:58:00,"Transcribed",55.19633,-104.92125,NA,"PISI","Spinus pinus","Pine Siskin","AVES","3m 1SPR",0,0,0,0,"None",1,"Robert Wapple","1","Confident","Call","1-2 min","LA RONGE A","379.20m","23km",12.3,22.4,17.4,1.9,0,1.9,NA,"LA RONGE RCS","378.60m","23km",12.7,10.7,88,0,16,12,NA,95.95,NA,NA,NA,NA,NA,"13-UEB01-SG_20200615_045800.wav","SG",35,47.7,1.687528961,7900,3.897682062,0.938046,0.82068,231,0.725170816,0.660987142,0.064183673,4.441268828,1.332928833,1.459379036,1.275914659,0.323758559,0.04928774,"spinus_pinus",NA,NA,NA
"2000","SK Pyrodiversity","ECCC","13-UEB01-SG",2020-06-15,04:58:00,"Transcribed",55.19633,-104.92125,NA,"PISI","Spinus pinus","Pine Siskin","AVES","3m 1SPR",0,0,0,0,"None",2,"Robert Wapple","1","Confident","Call","1-2 min","LA RONGE A","379.20m","23km",12.3,22.4,17.4,1.9,0,1.9,NA,"LA RONGE RCS","378.60m","23km",12.7,10.7,88,0,16,12,NA,95.95,NA,NA,NA,NA,NA,"13-UEB01-SG_20200615_045800.wav","SG",35,47.7,1.687528961,7900,3.897682062,0.938046,0.82068,231,0.725170816,0.660987142,0.064183673,4.441268828,1.332928833,1.459379036,1.275914659,0.323758559,0.04928774,"spinus_pinus",NA,NA,NA
"2001","SK Pyrodiversity","ECCC","13-UEB01-SG",2020-06-15,04:58:00,"Transcribed",55.19633,-104.92125,NA,"PISI","Spinus pinus","Pine Siskin","AVES","3m 1SPR",0,0,0,0,"None",3,"Robert Wapple","1","Confident","Call","1-2 min","LA RONGE A","379.20m","23km",12.3,22.4,17.4,1.9,0,1.9,NA,"LA RONGE RCS","378.60m","23km",12.7,10.7,88,0,16,12,NA,95.95,NA,NA,NA,NA,NA,"13-UEB01-SG_20200615_045800.wav","SG",35,47.7,1.687528961,7900,3.897682062,0.938046,0.82068,231,0.725170816,0.660987142,0.064183673,4.441268828,1.332928833,1.459379036,1.275914659,0.323758559,0.04928774,"spinus_pinus",NA,NA,NA
"2002","SK Pyrodiversity","ECCC","13-UEB01-SG",2020-06-15,04:58:00,"Transcribed",55.19633,-104.92125,NA,"WTSP","Zonotrichia albicollis","White-throated Sparrow","AVES","3m 1SPR",0,0,0,0,"None",1,"Robert Wapple","1","Confident","Song","0-1 min","LA RONGE A","379.20m","23km",12.3,22.4,17.4,1.9,0,1.9,NA,"LA RONGE RCS","378.60m","23km",12.7,10.7,88,0,16,12,NA,95.95,NA,NA,NA,NA,NA,"13-UEB01-SG_20200615_045800.wav","SG",35,47.7,1.687528961,7900,3.897682062,0.938046,0.82068,231,0.725170816,0.660987142,0.064183673,4.441268828,1.332928833,1.459379036,1.275914659,0.323758559,0.04928774,"zonotrichia_albicollis","Herbivore","Omnivore",NA
